customer_id,nps_real,nps_previsto,score_risco_insatisfacao,classificacao_prevista,prioridade_acao,sugestao_acao
618,2.2,5.1,0.612,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1026,6.3,5.4,0.612,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1069,6.9,5.5,0.611,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1798,6.3,4.7,0.611,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2258,6.8,5.2,0.61,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
413,5.2,5.2,0.608,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
126,2.2,4.6,0.608,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
845,5.4,5.0,0.608,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1390,3.4,5.0,0.607,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
945,6.7,5.1,0.606,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1464,3.6,5.1,0.606,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
639,7.0,5.0,0.605,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
695,3.3,5.1,0.605,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1007,1.8,5.0,0.605,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1510,2.9,5.0,0.605,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1040,6.9,5.1,0.604,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2122,6.6,5.2,0.604,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
612,7.7,5.1,0.604,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
796,3.2,5.0,0.603,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1716,6.5,4.8,0.603,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1306,6.6,5.2,0.603,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
851,6.3,5.1,0.602,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1335,3.3,5.6,0.6,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2357,4.6,4.9,0.599,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
201,4.5,4.8,0.597,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
624,4.9,5.5,0.595,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1450,3.7,5.4,0.595,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1536,2.6,5.2,0.594,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2268,5.5,5.7,0.594,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1553,3.8,5.1,0.592,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1802,5.9,4.9,0.591,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
982,3.8,5.1,0.591,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1542,3.6,5.0,0.589,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1787,6.7,5.3,0.588,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
782,5.9,5.0,0.588,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
414,5.6,5.0,0.588,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
247,4.2,5.3,0.588,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1955,4.2,5.1,0.587,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
798,7.2,5.2,0.587,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1353,6.1,4.8,0.586,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
121,2.2,5.0,0.586,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2496,3.7,5.0,0.585,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
179,7.3,5.0,0.585,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1044,5.6,5.3,0.583,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2084,1.3,5.0,0.582,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1444,5.3,5.4,0.581,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2197,3.5,5.3,0.579,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
891,4.5,5.2,0.579,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1231,4.7,5.4,0.578,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
759,3.7,5.5,0.578,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1908,1.3,5.3,0.578,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1721,6.8,5.1,0.578,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1156,4.4,5.1,0.578,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
896,2.8,5.3,0.577,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2102,4.6,5.4,0.576,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
260,5.6,5.2,0.576,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
318,2.3,5.4,0.575,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1075,6.9,5.1,0.575,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2228,6.4,4.8,0.574,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
797,2.1,5.4,0.574,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
970,5.6,5.5,0.574,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
363,3.4,5.1,0.573,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
927,6.1,5.3,0.572,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1293,4.5,5.4,0.572,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1669,9.4,5.1,0.571,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
489,7.0,5.0,0.571,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
930,7.9,5.5,0.571,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1323,7.7,5.1,0.571,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
920,9.6,5.3,0.57,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
804,4.7,5.2,0.57,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
282,6.0,5.3,0.57,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
795,4.5,5.3,0.569,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2068,5.0,5.4,0.569,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
979,3.5,5.3,0.569,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2336,4.9,5.5,0.569,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2145,6.9,5.2,0.567,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2269,2.7,5.1,0.564,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
960,3.5,5.1,0.562,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1606,4.5,5.2,0.562,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1116,2.6,5.4,0.562,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2043,4.2,5.0,0.561,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
897,2.7,5.2,0.561,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2011,6.5,5.1,0.56,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2453,7.0,5.2,0.559,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
548,4.7,5.3,0.557,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
959,3.5,5.5,0.557,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2104,4.1,5.4,0.557,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
574,5.0,5.3,0.556,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1681,6.8,5.3,0.556,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2377,2.0,5.5,0.555,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
99,6.3,5.2,0.554,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1157,3.5,5.1,0.553,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1408,7.4,5.2,0.553,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2021,7.4,5.3,0.553,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1048,5.0,5.1,0.553,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
108,6.5,5.1,0.551,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2140,0.9,5.4,0.551,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
54,3.9,5.3,0.549,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2044,3.3,5.2,0.549,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
154,6.8,5.1,0.548,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1448,6.8,5.6,0.547,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1667,5.8,5.5,0.547,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
664,4.4,5.2,0.545,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
238,6.2,5.4,0.544,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2428,4.5,5.3,0.544,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
439,6.3,5.7,0.543,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2263,6.0,5.1,0.542,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1772,5.8,5.7,0.542,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2153,7.4,5.1,0.542,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
295,5.5,5.6,0.541,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1037,5.5,5.4,0.539,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
104,5.1,5.7,0.539,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
633,5.6,5.1,0.539,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
426,6.3,5.1,0.539,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2148,5.2,5.5,0.538,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1564,6.8,5.4,0.537,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2360,5.0,5.3,0.537,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
90,4.9,5.2,0.537,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2466,6.5,5.0,0.536,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
828,6.8,5.3,0.536,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
883,6.1,5.3,0.533,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
867,5.8,5.4,0.533,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
724,1.7,5.3,0.533,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
424,8.3,5.4,0.533,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
393,7.4,5.4,0.53,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
101,1.7,5.4,0.529,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1429,8.0,5.4,0.529,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
964,5.6,5.6,0.529,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
723,4.8,5.2,0.528,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1369,6.2,5.5,0.528,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
387,4.7,5.2,0.528,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
43,5.3,5.7,0.527,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2387,7.1,5.6,0.527,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2103,7.4,5.3,0.525,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1500,3.7,5.4,0.523,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
720,4.1,5.3,0.522,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1152,5.0,5.4,0.522,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
427,8.6,5.6,0.521,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
408,4.9,5.4,0.52,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1515,4.5,5.4,0.519,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2245,4.8,5.9,0.518,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1,6.9,5.6,0.517,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
497,2.2,5.5,0.515,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
991,8.1,5.5,0.515,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
617,8.8,5.6,0.515,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
148,7.5,5.2,0.515,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2206,6.4,5.5,0.515,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2484,4.5,5.4,0.514,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2437,6.3,5.1,0.514,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2419,5.5,5.6,0.513,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1672,7.0,5.8,0.512,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
118,1.1,5.3,0.51,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
690,7.4,5.2,0.509,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
754,3.1,5.5,0.509,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
859,10.0,5.6,0.508,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1862,1.3,5.6,0.508,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
892,2.1,5.3,0.506,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1627,6.2,5.0,0.505,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2335,5.8,5.5,0.504,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1281,5.3,5.7,0.504,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1159,5.3,5.7,0.504,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2126,5.2,5.5,0.503,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1602,4.6,5.4,0.501,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
219,4.3,5.8,0.501,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
225,5.9,5.7,0.501,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1768,9.6,5.8,0.501,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
438,5.1,5.6,0.501,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
402,7.2,5.5,0.499,Satisfeito,BAIXA,Manter acompanhamento padrão
1915,4.8,5.4,0.499,Satisfeito,BAIXA,Manter acompanhamento padrão
2025,1.1,5.7,0.499,Satisfeito,BAIXA,Manter acompanhamento padrão
1937,7.0,5.6,0.498,Satisfeito,BAIXA,Manter acompanhamento padrão
1800,5.5,5.6,0.498,Satisfeito,BAIXA,Manter acompanhamento padrão
1445,0.1,5.8,0.496,Satisfeito,BAIXA,Manter acompanhamento padrão
163,3.7,5.5,0.496,Satisfeito,BAIXA,Manter acompanhamento padrão
1097,8.5,5.3,0.495,Satisfeito,BAIXA,Manter acompanhamento padrão
952,3.1,5.8,0.494,Satisfeito,BAIXA,Manter acompanhamento padrão
1193,7.5,5.8,0.493,Satisfeito,BAIXA,Manter acompanhamento padrão
2477,6.0,5.6,0.492,Satisfeito,BAIXA,Manter acompanhamento padrão
2379,7.3,5.4,0.491,Satisfeito,BAIXA,Manter acompanhamento padrão
403,5.0,5.1,0.491,Satisfeito,BAIXA,Manter acompanhamento padrão
1490,6.6,5.5,0.491,Satisfeito,BAIXA,Manter acompanhamento padrão
1459,5.6,5.5,0.488,Satisfeito,BAIXA,Manter acompanhamento padrão
816,5.9,5.4,0.487,Satisfeito,BAIXA,Manter acompanhamento padrão
2004,8.2,5.6,0.483,Satisfeito,BAIXA,Manter acompanhamento padrão
635,6.3,5.5,0.483,Satisfeito,BAIXA,Manter acompanhamento padrão
40,4.2,5.8,0.483,Satisfeito,BAIXA,Manter acompanhamento padrão
2255,4.8,5.7,0.482,Satisfeito,BAIXA,Manter acompanhamento padrão
1019,0.0,5.3,0.482,Satisfeito,BAIXA,Manter acompanhamento padrão
343,8.1,5.5,0.482,Satisfeito,BAIXA,Manter acompanhamento padrão
905,2.9,5.3,0.48,Satisfeito,BAIXA,Manter acompanhamento padrão
555,8.9,5.6,0.48,Satisfeito,BAIXA,Manter acompanhamento padrão
1587,4.1,5.7,0.48,Satisfeito,BAIXA,Manter acompanhamento padrão
1394,6.1,5.2,0.479,Satisfeito,BAIXA,Manter acompanhamento padrão
1546,5.6,5.4,0.478,Satisfeito,BAIXA,Manter acompanhamento padrão
1272,7.0,5.3,0.478,Satisfeito,BAIXA,Manter acompanhamento padrão
2215,5.7,5.9,0.477,Satisfeito,BAIXA,Manter acompanhamento padrão
2202,5.3,5.6,0.477,Satisfeito,BAIXA,Manter acompanhamento padrão
1894,5.3,5.6,0.476,Satisfeito,BAIXA,Manter acompanhamento padrão
1379,6.0,5.5,0.475,Satisfeito,BAIXA,Manter acompanhamento padrão
1785,3.9,5.7,0.475,Satisfeito,BAIXA,Manter acompanhamento padrão
368,2.7,5.5,0.475,Satisfeito,BAIXA,Manter acompanhamento padrão
1039,7.8,5.8,0.475,Satisfeito,BAIXA,Manter acompanhamento padrão
1936,4.7,5.6,0.472,Satisfeito,BAIXA,Manter acompanhamento padrão
1084,5.9,5.7,0.472,Satisfeito,BAIXA,Manter acompanhamento padrão
46,4.5,5.6,0.472,Satisfeito,BAIXA,Manter acompanhamento padrão
1611,5.0,5.9,0.471,Satisfeito,BAIXA,Manter acompanhamento padrão
26,5.1,5.2,0.47,Satisfeito,BAIXA,Manter acompanhamento padrão
2326,6.7,5.6,0.47,Satisfeito,BAIXA,Manter acompanhamento padrão
327,7.7,5.2,0.469,Satisfeito,BAIXA,Manter acompanhamento padrão
570,6.9,5.6,0.469,Satisfeito,BAIXA,Manter acompanhamento padrão
577,5.6,5.5,0.469,Satisfeito,BAIXA,Manter acompanhamento padrão
2460,6.5,5.2,0.468,Satisfeito,BAIXA,Manter acompanhamento padrão
683,6.6,5.8,0.466,Satisfeito,BAIXA,Manter acompanhamento padrão
410,6.5,5.9,0.466,Satisfeito,BAIXA,Manter acompanhamento padrão
2324,5.8,5.6,0.465,Satisfeito,BAIXA,Manter acompanhamento padrão
326,7.9,5.9,0.465,Satisfeito,BAIXA,Manter acompanhamento padrão
395,4.7,5.6,0.465,Satisfeito,BAIXA,Manter acompanhamento padrão
2243,8.6,5.4,0.463,Satisfeito,BAIXA,Manter acompanhamento padrão
605,5.4,5.4,0.463,Satisfeito,BAIXA,Manter acompanhamento padrão
853,4.2,5.6,0.462,Satisfeito,BAIXA,Manter acompanhamento padrão
1158,3.4,6.0,0.461,Satisfeito,BAIXA,Manter acompanhamento padrão
1820,6.4,5.5,0.459,Satisfeito,BAIXA,Manter acompanhamento padrão
2353,5.2,5.5,0.459,Satisfeito,BAIXA,Manter acompanhamento padrão
1974,6.5,5.8,0.458,Satisfeito,BAIXA,Manter acompanhamento padrão
668,4.4,5.8,0.458,Satisfeito,BAIXA,Manter acompanhamento padrão
825,5.2,5.7,0.458,Satisfeito,BAIXA,Manter acompanhamento padrão
1849,5.2,5.6,0.456,Satisfeito,BAIXA,Manter acompanhamento padrão
2436,5.5,5.5,0.456,Satisfeito,BAIXA,Manter acompanhamento padrão
1228,6.1,5.6,0.456,Satisfeito,BAIXA,Manter acompanhamento padrão
2137,6.7,5.8,0.456,Satisfeito,BAIXA,Manter acompanhamento padrão
536,3.8,5.5,0.453,Satisfeito,BAIXA,Manter acompanhamento padrão
1275,5.0,6.0,0.452,Satisfeito,BAIXA,Manter acompanhamento padrão
2026,5.8,5.9,0.452,Satisfeito,BAIXA,Manter acompanhamento padrão
958,2.9,5.4,0.451,Satisfeito,BAIXA,Manter acompanhamento padrão
988,5.3,5.8,0.45,Satisfeito,BAIXA,Manter acompanhamento padrão
411,8.2,5.9,0.45,Satisfeito,BAIXA,Manter acompanhamento padrão
258,3.9,5.6,0.449,Satisfeito,BAIXA,Manter acompanhamento padrão
27,9.1,5.4,0.449,Satisfeito,BAIXA,Manter acompanhamento padrão
1560,5.0,5.9,0.448,Satisfeito,BAIXA,Manter acompanhamento padrão
1161,4.2,5.6,0.448,Satisfeito,BAIXA,Manter acompanhamento padrão
1537,5.6,6.1,0.447,Satisfeito,BAIXA,Manter acompanhamento padrão
591,6.6,5.5,0.447,Satisfeito,BAIXA,Manter acompanhamento padrão
2339,2.7,5.5,0.447,Satisfeito,BAIXA,Manter acompanhamento padrão
1134,6.3,5.4,0.447,Satisfeito,BAIXA,Manter acompanhamento padrão
771,5.2,5.7,0.446,Satisfeito,BAIXA,Manter acompanhamento padrão
1098,3.1,5.5,0.445,Satisfeito,BAIXA,Manter acompanhamento padrão
76,9.6,5.6,0.445,Satisfeito,BAIXA,Manter acompanhamento padrão
10,2.7,5.7,0.444,Satisfeito,BAIXA,Manter acompanhamento padrão
1126,7.3,5.6,0.443,Satisfeito,BAIXA,Manter acompanhamento padrão
643,5.6,5.7,0.442,Satisfeito,BAIXA,Manter acompanhamento padrão
2188,7.1,5.5,0.44,Satisfeito,BAIXA,Manter acompanhamento padrão
1404,7.9,5.8,0.437,Satisfeito,BAIXA,Manter acompanhamento padrão
45,2.6,5.5,0.436,Satisfeito,BAIXA,Manter acompanhamento padrão
1844,3.8,5.7,0.436,Satisfeito,BAIXA,Manter acompanhamento padrão
1382,2.5,5.5,0.435,Satisfeito,BAIXA,Manter acompanhamento padrão
1417,4.0,5.7,0.435,Satisfeito,BAIXA,Manter acompanhamento padrão
1900,8.5,5.6,0.434,Satisfeito,BAIXA,Manter acompanhamento padrão
2003,7.5,5.5,0.434,Satisfeito,BAIXA,Manter acompanhamento padrão
787,4.8,5.6,0.433,Satisfeito,BAIXA,Manter acompanhamento padrão
1972,4.5,5.7,0.431,Satisfeito,BAIXA,Manter acompanhamento padrão
1696,5.7,5.8,0.43,Satisfeito,BAIXA,Manter acompanhamento padrão
898,5.4,6.0,0.43,Satisfeito,BAIXA,Manter acompanhamento padrão
968,7.9,5.9,0.43,Satisfeito,BAIXA,Manter acompanhamento padrão
2355,6.6,5.6,0.428,Satisfeito,BAIXA,Manter acompanhamento padrão
73,2.4,5.9,0.428,Satisfeito,BAIXA,Manter acompanhamento padrão
1541,8.2,5.7,0.427,Satisfeito,BAIXA,Manter acompanhamento padrão
1919,6.4,5.4,0.426,Satisfeito,BAIXA,Manter acompanhamento padrão
1968,7.7,6.0,0.423,Satisfeito,BAIXA,Manter acompanhamento padrão
1680,6.7,5.9,0.422,Satisfeito,BAIXA,Manter acompanhamento padrão
1149,3.2,5.7,0.421,Satisfeito,BAIXA,Manter acompanhamento padrão
420,5.8,6.0,0.421,Satisfeito,BAIXA,Manter acompanhamento padrão
1109,3.7,5.4,0.42,Satisfeito,BAIXA,Manter acompanhamento padrão
1566,7.0,5.4,0.42,Satisfeito,BAIXA,Manter acompanhamento padrão
1770,2.8,5.9,0.419,Satisfeito,BAIXA,Manter acompanhamento padrão
2362,5.2,5.7,0.419,Satisfeito,BAIXA,Manter acompanhamento padrão
150,10.0,5.7,0.418,Satisfeito,BAIXA,Manter acompanhamento padrão
1168,5.3,5.6,0.416,Satisfeito,BAIXA,Manter acompanhamento padrão
1626,7.6,5.7,0.415,Satisfeito,BAIXA,Manter acompanhamento padrão
850,4.4,5.7,0.415,Satisfeito,BAIXA,Manter acompanhamento padrão
1131,5.5,6.1,0.415,Satisfeito,BAIXA,Manter acompanhamento padrão
1576,6.4,5.6,0.414,Satisfeito,BAIXA,Manter acompanhamento padrão
615,4.7,5.5,0.414,Satisfeito,BAIXA,Manter acompanhamento padrão
1247,2.8,5.7,0.413,Satisfeito,BAIXA,Manter acompanhamento padrão
822,4.8,5.7,0.413,Satisfeito,BAIXA,Manter acompanhamento padrão
1424,6.8,5.8,0.413,Satisfeito,BAIXA,Manter acompanhamento padrão
1731,6.6,5.6,0.412,Satisfeito,BAIXA,Manter acompanhamento padrão
1470,8.3,5.7,0.412,Satisfeito,BAIXA,Manter acompanhamento padrão
32,4.9,6.0,0.411,Satisfeito,BAIXA,Manter acompanhamento padrão
1154,7.6,5.9,0.41,Satisfeito,BAIXA,Manter acompanhamento padrão
736,7.6,5.9,0.41,Satisfeito,BAIXA,Manter acompanhamento padrão
